CHR,BP,P,SNP,ZSCORE,EFFECTSIZE,GENE,DISTANCE
12,2187784,0.0431743932422251,rs11062156,2.022,0.1044,CACNA1C,0
12,2423159,0.559793493011966,rs1860091,0.5831,0.0672,CACNA1C,0
12,2479345,0.648173223715276,rs10848665,0.4563,0.1632,CACNA1C,0
12,2491453,0.0173437574412674,rs10848668,2.3793,0.1552,CACNA1C,0
12,2657319,0.576491930289194,rs2302731,0.5585,0.014,CACNA1C,0
12,3012907,0.535628782119602,rs10848768,0.6194,-0.1018,TEAD4,0
12,3220537,0.272634024731815,rs3782800,1.097,-0.0667,TSPAN9,0
12,3278037,0.298653543228284,rs7965749,1.0393,0.0187,AK056228,0
12,3437210,0.0411086867097765,rs7304950,2.0424,-0.0813,DQ597527,1262
12,3633578,0.434633482946083,rs12229948,0.7813,-0.177,EFCAB4B,0
12,3641259,0.868370863376185,rs12310498,0.1657,-0.0557,EFCAB4B,0
12,4035076,0.455218243878335,rs2532562,0.7467,0.1018,PARP11,182214
12,4128699,0.811036419589072,rs10774198,0.2391,-0.0104,CCND2,124499
12,4167489,0.130263739032671,rs10849006,1.5131,-0.0555,CCND2,85709
12,4184697,0.379832114325836,rs2540128,0.8782,-0.2969,CCND2,68501
12,4192073,0.289150780066848,rs7978350,1.06,-0.0345,CCND2,61125
12,4230850,0.427032295614481,rs10774213,0.7943,-0.1642,CCND2,22348
12,4886613,0.482308971695602,rs2109423,0.7026,0.0054,KCNA1,2720
12,5091929,0.524336708942428,rs17777157,0.6367,-0.1104,KCNA5,65720
12,5216506,0.00089528551325202,rs10774304,3.3215,0.123,BC031884,968
12,5478284,0.0492977842222899,rs10849278,1.966,0.0167,NTF3,3559
12,5531732,0.626714491518214,rs12578423,0.4864,-0.0194,ANO2,10348
12,5723735,0.222089861985296,rs17788563,1.221,-0.1725,ANO2,0
12,6286255,0.914118010317907,rs3759322,0.1078,0.1246,PLEKHG6,3607
12,6307789,0.0931896627880633,rs4149650,1.6788,-0.0565,PLEKHG6,0
12,6335070,0.850726690841839,rs13306613,0.1882,0.0314,SCNN1A,0
12,6550004,0.791101351147518,rs2267968,0.2649,0.0017,CHD4,0
12,6554081,0.428759318543598,rs6489723,0.7913,-0.0104,CHD4,0
12,6584929,0.95228459383361,rs1639123,0.0598,-0.0224,CHD4,0
12,6825125,0.418263444444165,rs5442,0.8094,-0.0239,GNB3,0
12,6843349,0.95680430252105,rs12824102,0.0542,0.0084,USP5,0
12,6861514,0.859129629097879,rs11064443,0.1775,-0.1046,RPL13P5,1925
12,6886710,0.126714582554996,rs3741921,1.5272,-0.1035,LRRC23,0
12,7032978,0.481382755562663,rs11611878,0.7041,0.0831,C1S,5299
12,7133345,0.0635303636081517,rs3813729,1.8555,0.0251,C1R,0
12,7285367,0.707682643551379,rs7302519,0.375,0.0237,PEX5,30025
12,7686003,0.260932221310213,rs2377084,1.1242,-0.1415,APOBEC1,7259
12,7833739,0.325545210624114,rs12826131,0.9831,0.0567,NANOG,0
12,8087712,0.846110804006457,rs2277414,0.1941,-0.1283,FOXJ2,0
12,8198625,0.317137757083401,rs4293193,1.0004,-0.001,CLEC4A,16156
12,8332082,0.444225523155183,rs11537385,0.7651,-0.0266,CR611653,0
12,8565520,0.48282556142658,rs6487219,0.7018,0.1596,CLEC4D,0
12,8584600,0.770560243399814,rs4620776,0.2916,0.0367,CLEC4E,0
12,9136468,0.566661227261648,rs226408,0.573,0.0846,A2M,0
12,9731305,0.456506619229913,rs11052423,0.7446,0.043,CLEC2D,0
12,9784346,0.886476090643555,rs10844656,0.1428,0.0713,CLECL1,7220
12,9792177,0.437573239207268,rs3136576,0.7763,-0.0216,CD69,4171
12,9983440,0.763598207384348,rs547389,0.3008,-0.0332,CR625615,0
12,10161441,0.34149241168052,rs11053592,0.9512,-0.0784,CLEC7A,0
12,10602889,0.251066274242476,rs4237928,1.1478,-0.0324,KLRA1,29454
12,10888392,0.658465140732005,rs10743927,0.442,0.0993,TAS2R10,18258
12,11223851,0.746853163698688,rs319269,0.3228,-0.0237,TAS2R42,6014
12,11319748,0.598919374402612,rs10845314,0.526,0.0614,PRB3,5841
12,11515287,0.66388792428188,rs2965716,0.4346,-0.0933,PRB2,75520
12,11584388,0.141248121624812,rs4763254,1.4712,-0.0414,BC041827,7842
12,11623040,0.104530293494463,rs7979294,1.6233,0.0367,BC041827,14441
12,11732384,0.895036067115143,rs205534,0.1319,0.1537,ETV6,0
12,11853840,0.591708418680355,AFFX-SNP_3502799__rs7314811,0.5364,-0.0249,ETV6,0
12,11995181,0.537129757460207,rs2448039,0.6172,-0.1822,ETV6,55590
12,12093582,0.616785863414407,rs12310074,0.5004,-0.1058,BC038742,482
12,12200954,0.228358673164621,rs11609634,1.2046,0.0425,LRP6,0
12,12373715,0.204148363089189,rs1043383,1.2698,-0.1542,MANSC1,0
12,12387902,0.213482656283304,rs3825259,1.244,0.1297,MANSC1,0
12,12657560,0.659887421410531,rs12427419,0.4401,-0.0438,CREBL2,0
12,13253430,0.283036672743037,rs11612827,1.0735,-0.0315,EMP1,0
12,13262130,0.71434484818019,rs2045996,0.366,-0.0243,EMP1,1156
12,13269435,0.492034079972655,rs899433,0.6871,-0.0523,EMP1,8461
12,13432691,0.274383673910052,rs1457623,1.093,-0.0356,C12orf36,11780
12,13535913,0.0453779506497085,rs16909159,2.0011,0.0038,GRIN2B,69763
12,13623958,0.123967015417293,rs17220306,1.5383,0.1742,GRIN2B,0
12,13766056,0.68036401597783,rs11055603,0.412,0.0879,GRIN2B,0
12,13833232,0.901826331624761,rs7301754,0.1234,0.266,GRIN2B,0
12,13903273,0.0904451182577759,rs11055648,1.6931,-0.0437,GRIN2B,0
12,14807417,0.528760919813067,rs2041908,0.6299,0.0821,HIST4H4,7503
12,14847743,0.613843087572604,rs2075268,0.5046,-0.0508,C12orf60,29
12,14994643,0.964402238372713,rs7969666,0.0446,-0.0295,ARHGDIB,0
12,15056080,0.939341762801632,rs4354741,0.0761,0.0296,PDE6H,30015
12,15094228,0.0997363645583391,rs11056305,1.6461,-0.09,RERG,57755
12,15207518,0.616139475489035,rs7957960,0.5013,-0.1708,RERG,0
12,15212116,0.146253923652694,rs11056385,1.4529,-0.1118,RERG,0
12,15428063,0.748337527969852,rs7299930,0.3208,0.0503,PTPRO,0
12,15582907,0.605595936998725,rs1005216,0.5164,0.0609,PTPRO,0
12,16254806,0.104160028276965,rs1671529,1.625,-0.0203,MGST1,137039
12,16459368,0.370290894061327,rs7964142,0.8959,0.0642,MGST1,50758
12,16541935,0.718143640086055,rs726206,0.3609,-0.0766,LMO3,50638
12,16671368,0.416783831315115,rs10492189,0.812,0.0175,LMO3,19078
12,17165907,0.844459723448381,rs12298608,0.1962,0.0806,LMO3,513617
12,17287922,0.742220769403502,rs10743196,0.3289,0.3742,LMO3,635632
12,18007375,0.512134643271565,rs12820574,0.6555,-0.0691,RERGL,117694
12,18154849,0.639147437177598,rs4337093,0.4689,0.1416,RERGL,20469
12,18267461,0.227211523335427,rs4366546,1.2076,0.0547,PIK3C2G,38279
12,18273654,0.429508873727173,rs7956931,0.79,0.1361,PIK3C2G,32086
12,18364996,0.708522069966421,rs11044026,0.3738,0.1264,PIK3C2G,0
12,18393150,0.360711451154202,rs4471494,0.914,0.0763,PIK3C2G,0
12,18606940,0.213308673119172,rs11044184,1.2445,-0.1057,PIK3C2G,0
12,18815743,0.143427517032251,rs11044288,1.4631,-0.0423,CAPZA3,32355
12,19108957,0.834454770432785,rs10770429,0.209,-0.0197,PLEKHA5,65037
12,19216894,0.206578766228631,rs4764465,1.263,-0.0237,PLEKHA5,0
12,19464917,0.335407676640898,rs10841227,0.9633,0.0478,AEBP2,18957
12,19785213,0.819218166172504,rs7294556,0.2286,0.1297,AEBP2,218774
12,20106233,0.342285000253469,rs2728555,0.9497,0.0392,PDE3A,307230
12,20247054,0.874377797357738,rs7955331,0.1581,-0.0345,PDE3A,166409
12,20973543,0.781035945285112,rs919842,0.278,-0.2116,SLCO1B3,12619
12,21057590,0.684969316702336,rs2417873,0.4057,-0.0902,SLCO1B3,96666
12,21099150,0.173268720274791,rs11045701,1.3618,-0.239,SLCO1B1,76253
12,21219478,0.809985113563016,rs4149037,0.2404,0.0447,SLCO1B1,0
12,21317354,0.284167365869507,rs11045924,1.071,0.1397,SLCO1A2,0
12,21342396,0.435609979555011,rs2199685,0.7796,0.1427,SLCO1A2,0
12,21411619,0.452567548723891,rs2045938,0.7511,-0.0402,IAPP,5465
12,21545911,0.297392872860655,rs1860947,1.042,0.0614,RECQL,116
12,21599648,0.419607011135668,rs1871147,0.8071,-0.1153,GYS2,0
12,21615397,0.0319936233572662,rs12372504,2.1445,0.0283,GYS2,0
12,21878888,0.182042855070904,rs11046203,1.3345,0.2031,ABCC9,0
12,22032011,0.331245737848803,rs10161102,0.9716,-0.0235,ABCC9,51117
12,22084384,0.172527133952826,rs4488249,1.3641,0.1,CMAS,6041
12,22090266,0.0556558384560049,rs28366051,1.9137,-0.1996,CMAS,159
12,22227137,0.080247817793861,rs10841968,1.7492,0.0062,ST8SIA1,10454
12,22488333,0.0780301445629448,rs12307877,1.7622,-7e-04,KIAA0528,4451
12,22746603,0.303429231978953,rs10770919,1.0291,-0.0582,ETNK1,11729
12,22851394,0.208716365508735,rs2418082,1.2571,0.0163,ETNK1,116520
12,23149290,0.779922502115369,rs10770954,0.2794,-0.0337,AK094733,0
12,23485921,0.276315721916035,rs16926229,1.0886,-0.1906,SOX5,90576
12,23605876,0.331129167461768,rs17381981,0.9718,0.0145,SOX5,0
12,23625236,0.824573379941285,rs10842184,0.2217,-0.3399,SOX5,0
12,23635433,0.996777496067807,rs4519179,0.004,0.1195,SOX5,0
12,23635917,0.600171978585422,rs10771005,0.5242,0.2533,SOX5,0
12,23638888,0.979801872745156,rs7304583,0.0253,-0.2389,SOX5,0
12,23666794,0.745047815842554,rs11047006,0.3252,0.0086,SOX5,0
12,23717275,0.80477078189142,rs10771018,0.2472,-0.0229,SOX5,0
12,23778139,0.0145648634061217,rs16926687,2.443,-0.0341,SOX5,0
12,23985031,0.0079473324585706,rs3925064,2.6543,0.0958,SOX5,0
12,24330375,0.340212006121874,rs12301633,0.9537,-0.0532,C12orf67,280789
12,24421489,0.182785825105384,rs12827160,1.3322,0.0161,C12orf67,189675
12,24761447,0.804323850432411,rs12426585,0.2478,-0.0366,BCAT1,94098
12,24935575,0.997426136629656,rs10842423,0.0032,0.1368,BCAT1,0
12,24981353,0.70045054750517,rs12321766,0.3847,0.0057,BCAT1,0
12,25122391,0.621526719070971,rs17326622,0.4937,0.1092,LRMP,0
12,25239939,0.767398376949131,rs11047887,0.2958,-0.0174,LYRM5,0
12,25405211,0.648945222841576,rs7296810,0.4552,0.2002,KRAS,110091
12,25715528,0.671535820001736,rs7980299,0.424,-0.057,IFLTD1,118084
12,25960956,0.696256565628573,rs1167639,0.3904,0.1799,AK090817,28100
12,25980770,0.650995649164543,rs16929684,0.4524,0.0576,AK090817,8286
12,26119337,0.73361646104604,rs2669566,0.3403,-0.2429,RASSF8,0
12,26229632,0.046161072794348,rs10842689,1.9939,0.1465,BC041929,4150
12,26551603,0.727932767476887,rs16930911,0.3479,0.004,ITPR2,0
12,26622226,0.214260063366964,rs4963667,1.2419,-0.109,ITPR2,0
12,26711004,0.786059622187167,rs2062165,0.2714,-0.0696,ITPR2,0
12,26711146,0.810031777713448,rs7134213,0.2404,0.0284,ITPR2,0
12,26973140,0.48354902304709,rs2029310,0.7006,-0.04,C12orf11,0
12,27027835,0.18581317178905,rs11048794,1.3231,-0.1056,TM7SF3,0
12,27305472,0.861527832923457,rs2029096,0.1744,-0.0661,STK38L,0
12,27468706,0.461639043642208,rs7132458,0.7362,0.0391,BC043511,0
12,27525477,0.524743469664827,rs373942,0.6361,0.0092,BC043511,34653
12,27625380,0.334763061255217,rs2061724,0.9646,0.177,PPFIBP1,0
12,27638020,0.726206353399903,rs3751229,0.3502,0.0318,PPFIBP1,0
12,27667497,0.31673023966141,rs7358744,1.0012,0.0211,PPFIBP1,0
12,27741062,0.526866233674809,rs929948,0.6328,0.0925,REP15,0
12,27904830,0.518019899493083,rs11049204,0.6464,-0.0703,KLHDC5,57591
12,28073111,0.668334016110748,rs17420518,0.4284,0.0906,PTHLH,56929
12,28348885,0.982303995406255,rs6487674,0.0222,0.1094,CCDC91,0
12,28394989,0.550763953477144,rs11049548,0.5966,-0.001,CCDC91,0
12,28636189,0.00399427860975266,AFFX-SNP_10944173__rs11049732,2.8786,0.0019,CCDC91,41824
12,28920392,0.958155413623899,rs7966460,0.0525,-0.0667,CCDC91,326027
12,29277563,0.502743708435446,rs1862996,0.6702,0.0622,FAR2,0
12,29315853,0.559780269861221,rs10843374,0.5832,-0.1199,FAR2,0
12,29470913,0.356813311809674,rs7296963,0.9215,0.0293,OVCH1,842
12,29541628,0.654389564879239,rs10771544,0.4477,0.0149,OVCH1,0
12,29594479,0.580982290674001,rs299471,0.552,-0.0097,TMTC1,0
12,29906457,0.634915112983435,rs2200274,0.4748,-0.009,TMTC1,77499
12,29910323,0.562112097395584,rs10771592,0.5797,-9e-04,TMTC1,81365
12,29980607,0.5021484028548,rs10843566,0.6711,-0.0018,TMTC1,151649
12,30024375,0.961635742569342,rs16935160,0.0481,-0.0926,TMTC1,195417
12,30075685,0.114354240475222,rs11609984,1.5789,-0.001,TMTC1,246727
12,30226482,0.934893976664171,rs1318326,0.0817,-0.1176,TMTC1,397524
12,30250561,0.72057017730549,rs10771657,0.3577,0.2869,TMTC1,421603
12,30502022,0.571794197661802,rs16906414,0.5654,0.0303,IPO8,171166
12,30670845,0.270778344478458,rs11834524,1.1013,-0.0558,IPO8,2343
12,30915073,0.0503535608295351,rs256724,1.9569,-0.1638,TSPAN11,56031
12,30915967,0.0680544679053128,rs256728,1.8246,-0.0119,TSPAN11,55137
12,30964283,0.308338764822111,rs1485343,1.0187,-0.0228,TSPAN11,6821
12,31006613,0.0405179949011654,rs4931393,2.0484,-0.09,TSPAN11,0
12,31038141,0.599361368920654,rs35071,0.5253,-0.0144,TSPAN11,1420
12,31436949,0.0927699652966112,rs7975761,1.681,0.0671,DENND5B,0
12,31439162,0.330884440103546,rs10843938,0.9723,0.149,DENND5B,0
12,31669994,0.772441145963967,rs10771858,0.2892,0.1265,C12orf72,33393
12,31723811,0.543757554609329,rs12818390,0.6071,-0.1041,AMN1,0
12,31856554,0.988696872256696,rs7301026,0.0142,-0.071,LOC440093,20113
12,31892782,0.641088576521724,rs2128611,0.4662,0.0895,LOC440093,56341
12,31933394,0.796480612363666,rs1666204,0.2579,-0.0515,C12orf35,70225
12,31976014,0.818211189471185,rs1620195,0.2298,0.1448,C12orf35,27605
12,32245635,0.943647441454232,rs2009380,0.0707,-0.1042,BICD1,0
12,32328993,0.0790971335954964,rs11051900,1.7559,-0.0212,BICD1,0
12,32330770,0.252854381455109,rs11051902,1.1434,-0.0756,BICD1,0
12,32768339,0.0659461892209947,rs7300090,1.8388,0.0584,DNM1L,0
12,32982285,0.326620710780844,rs11052322,0.9809,-0.2734,PKP2,41239
12,33044267,0.0764931438025087,rs7296030,1.7714,0.0056,PKP2,103221
12,33520809,0.535303485346958,rs1447870,0.6199,-0.0442,SYT10,36789
12,33701429,0.125041574938223,rs11052823,1.534,-0.2627,SYT10,217409
12,33716344,0.578292484860867,rs7954221,0.5559,-0.0405,SYT10,232324
12,34566153,0.674592727562413,rs11513556,0.4199,0.0059,ALG10,493651
12,37328679,0.244712060317397,rs1486343,1.1633,0.1525,CPNE8,3589
12,38299139,0.658691385062411,rs35217341,0.4417,-0.0827,ABCD2,0
12,38560869,0.0728886008728296,rs10877703,1.7935,-0.0285,SLC2A13,0
12,38635770,0.373523920075968,rs1390952,0.8899,0.0989,SLC2A13,0
12,38957265,0.34921230818145,rs10506151,0.9361,-0.1809,LRRK2,0
12,38995189,0.302892736624926,rs1427266,1.0302,-0.0281,LRRK2,0
12,39002961,0.0513757725711912,rs10878372,1.9483,0.1948,LRRK2,0
12,39012195,0.485616284888238,rs10878386,0.6973,0.1149,LRRK2,0
12,39335650,0.489826827310026,rs1918940,0.6906,-0.0515,CNTN1,36974
12,39485195,0.800604113843292,rs11178472,0.2526,0.0524,CNTN1,0
12,39804717,0.642559729283676,rs1388672,0.4641,-0.2224,CNTN1,54357
12,40031398,0.777637182967737,rs2897268,0.2824,0.0585,PDZRN4,86409
12,40147653,0.780520449159667,rs17129378,0.2786,0.015,PDZRN4,0
12,40270150,0.512015985324979,rs10219591,0.6557,-0.0041,PDZRN4,15492
12,40329411,0.473206409718841,rs7134339,0.7173,-0.098,PDZRN4,74753
12,40413042,0.712796295527369,rs1466790,0.3681,-0.085,PDZRN4,158384
12,40670856,0.133601351641119,rs10880221,1.5001,0.0235,GLT8D3,91058
12,40927864,0.638426330639049,rs1988893,0.4699,0.0139,YAF2,9548
12,41284370,0.881862403359264,rs7138732,0.1486,0.2009,PRICKLE1,14626
12,41380691,0.0562198469415307,rs7298174,1.9093,-0.0311,PRICKLE1,110947
12,41764677,0.0159933066461235,rs1104699,2.4091,0.1099,ADAMTS20,269601
12,41851068,0.970130401896313,rs11835064,0.0374,-0.0736,ADAMTS20,183210
12,41951484,0.193480290705338,rs11181994,1.3004,0.071,ADAMTS20,82794
12,42003144,0.165236178319901,AFFX-SNP_7899393__rs11182014,1.3877,-0.2984,ADAMTS20,31134
12,42074613,0.300641084322706,rs1494960,1.0351,-0.0177,ADAMTS20,0
12,42632313,0.0943625380750746,rs11182344,1.6728,-0.0294,TMEM117,0
12,42929056,0.846208414062858,rs12307560,0.194,0.0185,TMEM117,0
12,43105418,0.845401348546147,rs17121316,0.195,-0.0685,TMEM117,35611
12,43456273,0.394476164830849,rs4768572,0.8515,-0.083,NELL2,0
12,43575869,0.689875434851274,rs1506681,0.399,8e-04,NELL2,19465
12,43793809,0.244070158107206,rs17095441,1.1649,0.1173,FKSG42,48349
12,43990452,0.598433445207775,rs17095722,0.5267,0.1293,ANO6,0
12,44368918,0.832154450938106,rs7980781,0.2119,-0.0494,BC053951,29219
12,45647321,0.989346194081008,rs11183676,0.0134,-0.0294,AMIGO2,108435
12,45870698,0.377935007913038,rs10785668,0.8817,0.2402,AX747844,15250
12,46044987,0.855510897468776,rs1345524,0.1821,0.1905,FAM113B,128278
12,46414386,0.751010009320453,rs757284,0.3173,0.08,AL831948,0
12,46481336,0.449346369830891,rs3759407,0.7565,0.1758,HDAC7,0
12,46537800,0.353489342378452,rs11168266,0.9278,-0.0592,VDR,0
12,46594441,0.327458389103413,rs7970314,0.9792,-0.0562,VDR,9361
12,46827587,0.265966035658494,rs10219520,1.1124,-0.1401,ASB8,251
12,47246325,0.0936809286940843,rs2731088,1.6763,-0.1038,LALBA,1408
12,47812151,0.588959973072633,rs9325145,0.5403,-0.133,TUBA1B,581
12,48552431,0.79796233237721,rs706798,0.256,-0.0766,FAIM2,0
12,48792236,0.84690499631688,rs1389280,0.1931,0.0174,C12orf62,0
12,49188149,0.750401044031605,rs10876041,0.3181,-0.101,DIP2B,0
12,49268052,0.912303640972823,rs4768853,0.1101,0.0388,DIP2B,0
12,49315533,0.470758769428357,rs952318,0.7212,-0.0618,DIP2B,0
12,49375883,0.0459583634510636,rs2684891,1.9958,0.1157,DIP2B,0
12,49642774,0.357246972154826,rs319930,0.9206,0.0976,HIGD1C,0
12,49847323,0.357383161084726,rs2640518,0.9204,0.0844,TFCP2,0
12,49908177,0.414072895655409,rs10783424,0.8167,-0.0063,POU6F1,10434
12,50029638,0.7226565212477,rs2359602,0.3549,0.1194,GALNT6,2461
12,50546339,0.0837317884434015,rs12228470,1.7294,0.0672,ANKRD33,21671
12,50618648,0.754342749016359,rs772006,0.3129,-0.0194,ACVR1B,13104
12,50993015,0.191257129656151,rs4761861,1.3069,-0.0383,KRT83,1336
12,51040128,0.633534232387319,rs15667,0.4768,0.0735,KRT85,0
12,51062202,0.212295351084322,rs1613631,1.2473,0.0262,KRT84,0
12,51382775,0.497381602413952,rs2684338,0.6786,0.0793,KRT77,0
12,51565226,0.0544185743201524,rs2682332,1.9235,0.0636,KRT8,12011
12,51585102,0.543158686254174,rs2070910,0.608,0.0814,KRT8,0
12,51601000,0.922426064964384,rs2682338,0.0974,-0.0071,KRT8,15874
12,51621480,0.982253196882084,rs4919702,0.0222,-0.0522,KRT18,7629
12,51707774,0.167087808251381,rs4919697,1.3816,-0.0528,EIF4B,0
12,51724971,0.489765418693423,rs2280447,0.6907,0.0995,AK096472,0
12,51973654,0.696814683498815,rs1056692,0.3896,-0.1288,ESPL1,0
12,53057104,0.994472146499902,rs2706257,0.0069,0.1464,ZNF385A,0
12,53364019,0.537066424731165,rs1107740,0.6173,0.2051,DCD,35604
12,53377548,0.00729280011728406,rs10506330,2.6832,-0.2546,DCD,49133
12,53858919,0.71987531404011,rs2169856,0.3586,-0.0306,OR10A7,42156
12,53917082,0.566489991499111,rs7976482,0.5732,0.0942,OR6C74,10256
12,53926065,0.619915046263486,rs10876730,0.496,0.083,OR6C74,1273
12,54262108,0.578088120091707,rs12313844,0.5562,0.1542,OR6C4,29902
12,54350346,0.51924624433741,rs4759186,0.6445,-0.0075,METTL7B,11250
12,54367116,0.283149420283735,rs12578705,1.0733,0.3551,ITGA7,0
12,54452712,0.9809465482831,rs17117976,0.0239,0.0432,DNAJC14,0
12,54672561,0.484288252424449,rs11611579,0.6994,-0.1394,RAB5B,0
12,54795653,0.272698538377881,rs1689513,1.0969,-0.1089,RPL41,987
12,54974072,0.902126084780321,rs17118461,0.123,-0.0058,CS,0
12,55370701,0.66322249150835,rs11171941,0.4355,0.0374,PTGES3,2357
12,55432699,0.743642135290429,rs12296243,0.327,-0.0571,PRIM1,287
12,55753110,0.735381479607895,rs7962771,0.338,-0.1113,TMEM194A,0
12,55935691,0.848027755739167,rs6421187,0.1916,-0.0567,R3HDM2,0
12,55990376,0.971563869155943,rs11832661,0.0356,-0.0142,R3HDM2,0
12,56451352,0.348679495509714,rs10877013,0.9372,0.061,METTL1,0
12,56453928,0.708559638587758,rs10877014,0.3738,-0.2024,FAM119B,0
12,56648046,0.739598704036325,rs7974557,0.3324,0.0897,XRCC6BP1,10728
12,57940409,0.490382647374645,rs12302503,0.6897,-0.1289,LRIG3,339881
12,58389499,0.593433749862015,rs12426819,0.5339,0.0183,SLC16A7,0
12,58549990,0.151825441978872,rs7485002,1.4331,0.1516,SLC16A7,88316
12,59180190,0.61442005308345,rs11173497,0.5038,-0.1416,SLC16A7,718516
12,59181519,0.104708864120767,rs12309129,1.6224,-0.015,SLC16A7,719845
12,60181580,0.790090794442222,rs6581400,0.2662,-0.0551,FAM19A2,206727
12,60184555,0.891088949283585,rs10506430,0.1369,0.1095,FAM19A2,203752
12,60234953,0.0629081514198333,rs11174073,1.8598,-0.1986,FAM19A2,153354
12,60507424,0.136681240051985,rs717273,1.4883,-0.007,FAM19A2,0
12,60507762,0.555409911554307,rs717274,0.5897,0.0883,FAM19A2,0
12,60670094,0.281549596460536,rs894010,1.0768,0.1448,FAM19A2,0
12,60710030,0.272507445886731,rs348691,1.0973,0.1239,FAM19A2,0
12,61070234,0.387919590575621,rs11174456,0.8634,-0.0086,USP15,0
12,61106231,0.919272563420236,rs7978244,0.1014,-0.056,USP15,20067
12,61415980,0.109160535736009,rs7312352,1.602,-0.0926,PPM1H,0
12,61447175,0.0230557259637862,rs774161,2.2725,-0.0575,PPM1H,0
12,61510118,0.941135507775471,rs4763032,0.0738,0.1194,PPM1H,0
12,61536040,0.108798948815092,rs3847906,1.6036,-0.1026,PPM1H,0
12,61737469,0.924145810073242,rs10506461,0.0952,0.0155,AVPR1A,89013
12,61831356,0.938573918538168,rs3021530,0.0771,-0.103,AVPR1A,0
12,62159243,0.371930373366922,rs1581098,0.8929,-0.0021,DPY19L2,79716
12,62487945,0.207846164470538,rs7967092,1.2595,-0.0204,TMEM5,0
12,62794229,0.60099968360737,rs789730,0.523,0.0399,SRGAP1,0
12,63149377,0.958538356702775,rs12319677,0.052,-0.0232,TBK1,0
12,63319011,0.081919085001573,rs11175486,1.7397,0.0502,RASSF3,0
12,63482244,0.249605241697282,rs7132617,1.1513,-0.019,KIAA0984,0
12,63650291,0.428840670268983,rs6581595,0.7912,-0.0227,AK123272,0
12,63956388,0.274443081580102,rs3843651,1.0929,-0.0252,MSRB3,2366
12,64373438,0.292474385816604,rs11175865,1.0527,-0.1705,LOC204010,64631
12,64649806,0.762365610105917,rs12422370,0.3024,-0.0453,HMGA2,3469
12,64964082,0.710348107619211,rs289061,0.3714,-0.1526,HELB,18540
12,64982677,0.0555937842000276,rs3741604,1.9142,0.1613,HELB,0
12,65231390,0.278033750597388,rs10878450,1.0847,-0.1562,GRIP1,0
12,65268381,0.475155094638467,rs17102710,0.7141,-0.073,GRIP1,0
12,65392009,0.897135580424219,rs10506493,0.1293,0.045,GRIP1,32990
12,65495390,0.991724047809839,rs11176433,0.0104,-0.0293,GRIP1,136371
12,65624822,0.833377492148429,rs11176490,0.2104,-0.0496,GRIP1,265803
12,65863997,0.802958281710744,rs1437495,0.2495,0.229,CAND1,85330
12,66431348,0.26426373491995,rs929669,1.1164,-0.0485,BC035381,21861
12,66599423,0.196738295722753,rs3014996,1.2909,0.0078,AK124066,70068
12,66721108,0.647159272804856,rs10878729,0.4577,0.1057,AK124066,19735
12,66836053,0.430746022844687,rs2069719,0.7879,0.0353,IFNG,0
12,66883353,0.408341482048854,rs741344,0.8268,-0.1722,IL26,0
12,66996325,0.18930513644591,rs12422713,1.3126,0.1814,MDM1,0
12,67006894,0.185770095558837,rs962976,1.3232,-0.0469,MDM1,0
12,67009947,0.990755220875144,rs9325187,0.0116,0.0388,MDM1,0
12,67054922,0.30909376568161,rs17105388,1.0171,-0.0077,MDM1,42495
12,67074588,0.0830987624358386,rs390978,1.733,0.0022,MDM1,62161
12,67202400,0.782888052985072,rs10492298,0.2756,-0.0954,RAP1B,88518
12,67431169,0.0625682671088725,rs10748108,1.8622,0.256,SLC35E3,0
12,67505248,0.48907902603969,rs3730575,0.6918,-0.1239,MDM2,0
12,67595644,0.565585823031142,rs1144961,0.5746,-0.0534,CPM,0
12,67644256,0.471876060124487,rs4913479,0.7194,0.1074,CPM,31011
12,67784262,0.369806953007355,rs7961809,0.8968,0.0558,CPSF6,135321
12,67802909,0.39387175720185,rs11177505,0.8526,0.1156,CPSF6,116674
12,67887446,0.594985041534528,rs6581884,0.5316,0.1891,CPSF6,32137
12,68057340,0.855348243145272,rs315122,0.1823,-0.0297,YEATS4,0
12,68146963,0.478320527123287,rs10878994,0.709,0.1852,FRS2,3432
12,68363914,0.36676337942481,rs775468,0.9026,0.0403,BEST3,0
12,68368676,0.0906543398741633,rs12299618,1.692,0.0278,BEST3,0
12,68393146,0.68137950100936,rs775455,0.4106,0.0388,BC042465,535
12,68742541,0.905830951640382,rs10784820,0.1183,0.0566,C12orf28,103772
12,69038999,0.84290812863037,rs17108051,0.1982,-0.0576,CNOT2,3960
12,69115060,0.146887102397159,rs11178238,1.4506,-0.0389,BC047427,720
12,69269680,0.870297394227237,rs17226430,0.1633,0.0161,PTPRB,0
12,69280456,0.562178987776861,rs10879166,0.5796,-0.0302,PTPRB,0
12,69289160,0.0918101782444865,rs2252784,1.6859,0.1933,PTPRB,0
12,69345199,0.0567291299812496,rs4489789,1.9054,0.0686,PTPRR,0
12,69369774,0.274818005971611,rs17814434,1.092,-0.0716,PTPRR,0
12,69504647,0.226403183769435,rs11178446,1.2097,0.0294,PTPRR,0
12,69599606,0.642234496539459,rs11178488,0.4646,-0.1297,PTPRR,0
12,69633882,0.244793436257169,rs10879226,1.1631,-0.0103,PTPRR,33032
